customer_id,first_name,last_name,gender,date_of_birth,city,state,employment_type,monthly_income,signup_date,loan_id,loan_amount,interest_rate,tenure_months,loan_status,disbursement_date,repayment_id,due_date,payment_date,amount_paid,repayment_status,income_segment,high_risk_flag,large_loan_flag,missed_payment_flag
65,Kathleen,Green,Female,1967-03-21,Port Davidshire,Idaho,Bussiness,176876.0,2024-08-01,475,850566.0,19.7,24,Default,2025-10-27,9472,2026-01-30,2025-12-13,5890.15,Missed,High income,1,1,1
65,Kathleen,Green,Female,1967-03-21,Port Davidshire,Idaho,Bussiness,176876.0,2024-08-01,8936,397807.0,22.08,48,Default,2024-09-13,7831,2025-09-27,2026-04-24,5951.63,Missed,High income,1,0,1
65,Kathleen,Green,Female,1967-03-21,Port Davidshire,Idaho,Bussiness,176876.0,2024-08-01,8936,397807.0,22.08,48,Default,2024-09-13,15385,2025-09-02,2025-07-05,34554.06,Missed,High income,1,0,1
66,John,Young,Male,1974-12-07,Pughmouth,Michigan,Bussiness,82342.0,2024-12-27,9505,599236.0,22.08,36,Default,2026-04-26,6503,2025-05-20,2025-10-14,16560.88,Missed,Middle income,1,1,1
69,Thomas,Serrano,Female,1983-05-14,Hayesborough,Washington,Salaried,116308.0,2023-09-12,1114,350084.0,20.19,36,Closed,2024-10-04,4068,2025-10-21,2025-12-29,11474.14,On-Time,High income,0,0,0
69,Thomas,Serrano,Female,1983-05-14,Hayesborough,Washington,Salaried,116308.0,2023-09-12,1114,350084.0,20.19,36,Closed,2024-10-04,4271,2025-06-23,2025-05-18,8038.99,Late,High income,0,0,0
69,Thomas,Serrano,Female,1983-05-14,Hayesborough,Washington,Salaried,116308.0,2023-09-12,2554,322444.0,22.59,24,Closed,2026-04-29,5880,2026-01-03,2025-10-12,48626.44,On-Time,High income,0,0,0
69,Thomas,Serrano,Female,1983-05-14,Hayesborough,Washington,Salaried,116308.0,2023-09-12,2554,322444.0,22.59,24,Closed,2026-04-29,12249,2025-09-21,2026-04-01,47618.9,Late,High income,0,0,0
69,Thomas,Serrano,Female,1983-05-14,Hayesborough,Washington,Salaried,116308.0,2023-09-12,2554,322444.0,22.59,24,Closed,2026-04-29,15953,2025-07-24,2026-04-14,32184.93,Missed,High income,0,0,1
69,Thomas,Serrano,Female,1983-05-14,Hayesborough,Washington,Salaried,116308.0,2023-09-12,11668,892716.0,22.81,48,Default,2024-10-20,2740,2026-04-24,2026-01-25,14243.99,On-Time,High income,1,1,0
69,Thomas,Serrano,Female,1983-05-14,Hayesborough,Washington,Salaried,116308.0,2023-09-12,11668,892716.0,22.81,48,Default,2024-10-20,7787,2026-03-26,2025-10-20,48283.96,Late,High income,1,1,0
69,Thomas,Serrano,Female,1983-05-14,Hayesborough,Washington,Salaried,116308.0,2023-09-12,11668,892716.0,22.81,48,Default,2024-10-20,11649,2025-12-08,2025-12-22,22002.76,Missed,High income,1,1,1
70,Steven,Ortiz,Male,1975-02-25,Kimville,Connecticut,Bussiness,166316.0,2024-08-14,10198,698531.0,20.71,24,Closed,2026-04-03,11640,2025-11-15,2026-01-09,41180.18,Missed,High income,0,1,1
70,Steven,Ortiz,Male,1975-02-25,Kimville,Connecticut,Bussiness,166316.0,2024-08-14,10198,698531.0,20.71,24,Closed,2026-04-03,12945,2025-08-08,2025-09-13,28618.32,On-Time,High income,0,1,0
70,Steven,Ortiz,Male,1975-02-25,Kimville,Connecticut,Bussiness,166316.0,2024-08-14,10198,698531.0,20.71,24,Closed,2026-04-03,13661,2025-10-17,2026-03-24,12264.49,Missed,High income,0,1,1
70,Steven,Ortiz,Male,1975-02-25,Kimville,Connecticut,Bussiness,166316.0,2024-08-14,10198,698531.0,20.71,24,Closed,2026-04-03,19415,2025-11-22,2025-10-25,37237.81,Late,High income,0,1,0
74,Justin,Jones,Male,1973-07-13,Port Curtis,Nevada,Bussiness,71029.0,2025-10-23,10534,484224.0,17.4,24,Closed,2026-02-07,72,2025-05-14,2025-07-17,35679.29,Late,Middle income,0,0,0
74,Justin,Jones,Male,1973-07-13,Port Curtis,Nevada,Bussiness,71029.0,2025-10-23,10534,484224.0,17.4,24,Closed,2026-02-07,12701,2026-04-18,2025-08-21,41122.07,Missed,Middle income,0,0,1
74,Justin,Jones,Male,1973-07-13,Port Curtis,Nevada,Bussiness,71029.0,2025-10-23,10534,484224.0,17.4,24,Closed,2026-02-07,13032,2026-04-06,2026-03-23,45977.1,On-Time,Middle income,0,0,0
74,Justin,Jones,Male,1973-07-13,Port Curtis,Nevada,Bussiness,71029.0,2025-10-23,10534,484224.0,17.4,24,Closed,2026-02-07,19176,2025-09-16,2025-05-14,23905.05,Late,Middle income,0,0,0
74,Justin,Jones,Male,1973-07-13,Port Curtis,Nevada,Bussiness,71029.0,2025-10-23,11282,941079.0,17.64,24,Closed,2025-10-23,3255,2026-04-15,2026-01-09,41873.5,Missed,Middle income,0,1,1
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,6350,472954.0,9.77,48,Closed,2024-05-31,14217,2026-03-14,2026-05-04,22722.41,On-Time,High income,0,0,0
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,6350,472954.0,9.77,48,Closed,2024-05-31,14668,2025-11-14,2026-02-28,21494.63,Late,High income,0,0,0
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,8045,668740.0,14.05,48,Active,2025-05-09,11120,2025-10-05,2025-12-07,22988.9,Missed,High income,0,1,1
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,9070,588710.0,20.46,6,Active,2025-04-28,1172,2025-07-10,2025-07-15,33747.84,Late,High income,0,1,0
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,9070,588710.0,20.46,6,Active,2025-04-28,3126,2026-04-09,2025-10-17,34059.16,On-Time,High income,0,1,0
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,9070,588710.0,20.46,6,Active,2025-04-28,15408,2026-03-14,2025-06-30,15441.64,Late,High income,0,1,0
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,9070,588710.0,20.46,6,Active,2025-04-28,18519,2025-10-25,2025-11-15,18865.46,Late,High income,0,1,0
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,9243,702529.0,15.18,24,Active,2024-11-13,8278,2026-01-15,2025-08-31,20533.27,On-Time,High income,0,1,0
77,Claudia,Collins,Male,1967-07-02,Mandyborough,Missouri,Salaried,141716.0,2025-06-09,9243,702529.0,15.18,24,Active,2024-11-13,19692,2025-11-07,2025-07-04,14084.93,On-Time,High income,0,1,0
78,Susan,Brown,Male,1999-08-11,North Scottland,Colorado,Freelancer,144544.0,2025-10-18,2768,787840.0,17.35,6,Active,2026-01-28,14080,2025-12-25,2025-09-29,3278.72,On-Time,High income,0,1,0
80,Steven,Lane,Male,1982-05-13,Joneshaven,Florida,Freelancer,104917.0,2024-10-16,1159,129237.0,14.65,24,Active,2025-10-01,4490,2025-07-09,2025-09-23,34513.33,Missed,High income,0,0,1
82,Jennifer,Davis,Male,2003-03-05,East Kelsey,West Virginia,Salaried,122752.0,2026-02-13,10890,429977.0,9.52,48,Active,2024-06-12,610,2025-11-12,2025-11-07,32923.86,Missed,High income,0,0,1
82,Jennifer,Davis,Male,2003-03-05,East Kelsey,West Virginia,Salaried,122752.0,2026-02-13,10890,429977.0,9.52,48,Active,2024-06-12,6121,2025-08-18,2025-11-20,39629.88,Missed,High income,0,0,1
82,Jennifer,Davis,Male,2003-03-05,East Kelsey,West Virginia,Salaried,122752.0,2026-02-13,11711,162724.0,16.93,36,Active,2024-05-12,18555,2026-03-14,2026-04-17,33632.99,On-Time,High income,0,0,0
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,1486,632898.0,13.13,48,Closed,2024-10-06,802,2026-02-20,2026-04-30,3472.12,Missed,High income,0,1,1
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,1486,632898.0,13.13,48,Closed,2024-10-06,15617,2025-11-25,2025-11-23,32100.97,Late,High income,0,1,0
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,1486,632898.0,13.13,48,Closed,2024-10-06,18293,2026-03-02,2025-09-17,35256.74,Missed,High income,0,1,1
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,6729,215091.0,8.46,6,Active,2024-08-24,6382,2026-04-19,2026-01-05,40408.94,On-Time,High income,0,0,0
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,6729,215091.0,8.46,6,Active,2024-08-24,9819,2025-05-23,2025-07-10,46093.13,Late,High income,0,0,0
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,9728,780453.0,23.61,6,Default,2025-11-19,1306,2025-06-09,2025-09-13,27514.93,On-Time,High income,1,1,0
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,9728,780453.0,23.61,6,Default,2025-11-19,1815,2026-04-14,2026-03-19,36213.39,On-Time,High income,1,1,0
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,9728,780453.0,23.61,6,Default,2025-11-19,10917,2025-05-27,2025-11-08,12443.12,Late,High income,1,1,0
84,Christina,Wilkins,Female,1996-12-04,Parkshaven,Pennsylvania,Self-Employed,191212.0,2023-10-19,9728,780453.0,23.61,6,Default,2025-11-19,11386,2025-09-30,2026-01-07,11561.37,On-Time,High income,1,1,0
85,Megan,Johnson,Female,1972-06-07,Matthewtown,Maine,Freelancer,28419.0,2024-04-20,12058,654959.0,13.15,12,Active,2025-01-25,10865,2025-10-21,2026-01-12,24668.86,On-Time,Low income,0,1,0
85,Megan,Johnson,Female,1972-06-07,Matthewtown,Maine,Freelancer,28419.0,2024-04-20,12058,654959.0,13.15,12,Active,2025-01-25,18343,2026-02-04,2026-02-16,15906.15,Missed,Low income,0,1,1
85,Megan,Johnson,Female,1972-06-07,Matthewtown,Maine,Freelancer,28419.0,2024-04-20,12058,654959.0,13.15,12,Active,2025-01-25,19686,2025-07-03,2026-05-07,30728.62,Missed,Low income,0,1,1
85,Megan,Johnson,Female,1972-06-07,Matthewtown,Maine,Freelancer,28419.0,2024-04-20,13192,868781.0,14.26,48,Closed,2025-02-13,9166,2025-07-27,2026-04-17,24737.47,Missed,Low income,0,1,1
85,Megan,Johnson,Female,1972-06-07,Matthewtown,Maine,Freelancer,28419.0,2024-04-20,13192,868781.0,14.26,48,Closed,2025-02-13,10263,2025-06-02,2026-01-15,24174.22,Late,Low income,0,1,0
85,Megan,Johnson,Female,1972-06-07,Matthewtown,Maine,Freelancer,28419.0,2024-04-20,13192,868781.0,14.26,48,Closed,2025-02-13,14313,2025-06-03,2025-10-23,37205.89,Late,Low income,0,1,0
87,Sarah,Thompson,Male,1991-02-26,West Todd,Tennessee,Self-Employed,35196.0,2026-02-01,11944,547710.0,14.83,48,Closed,2024-11-09,12062,2025-11-13,2025-07-20,41370.84,Missed,Low income,0,1,1
88,Samantha,Powers,Female,1982-03-13,South Richardberg,Illinois,Salaried,182979.0,2023-10-06,8526,964404.0,20.19,36,Closed,2026-01-05,12435,2026-01-02,2025-12-03,10570.11,On-Time,High income,0,1,0
88,Samantha,Powers,Female,1982-03-13,South Richardberg,Illinois,Salaried,182979.0,2023-10-06,13031,958266.0,19.83,36,Default,2024-07-17,1301,2026-01-22,2025-06-21,46522.47,On-Time,High income,1,1,0
88,Samantha,Powers,Female,1982-03-13,South Richardberg,Illinois,Salaried,182979.0,2023-10-06,13031,958266.0,19.83,36,Default,2024-07-17,7624,2025-08-01,2026-02-23,37474.79,Missed,High income,1,1,1
89,David,Martin,Female,1995-02-20,Port Matthew,Ohio,Freelancer,97562.0,2023-07-16,12762,877942.0,9.02,48,Default,2026-03-14,10254,2026-02-02,2026-05-07,2722.52,Late,Middle income,1,1,0
89,David,Martin,Female,1995-02-20,Port Matthew,Ohio,Freelancer,97562.0,2023-07-16,12762,877942.0,9.02,48,Default,2026-03-14,19233,2026-04-27,2025-07-03,17971.76,Missed,Middle income,1,1,1
89,David,Martin,Female,1995-02-20,Port Matthew,Ohio,Freelancer,97562.0,2023-07-16,12762,877942.0,9.02,48,Default,2026-03-14,19379,2025-06-09,2026-04-09,3869.56,Late,Middle income,1,1,0
90,Daniel,Rocha,Male,1985-07-11,New Roberthaven,Vermont,Salaried,25681.0,2025-05-20,5202,732859.0,18.1,48,Default,2025-09-03,5043,2025-07-13,2025-06-14,22407.54,Missed,Low income,1,1,1
90,Daniel,Rocha,Male,1985-07-11,New Roberthaven,Vermont,Salaried,25681.0,2025-05-20,5202,732859.0,18.1,48,Default,2025-09-03,7909,2025-08-16,2025-05-24,49542.0,Missed,Low income,1,1,1
90,Daniel,Rocha,Male,1985-07-11,New Roberthaven,Vermont,Salaried,25681.0,2025-05-20,5202,732859.0,18.1,48,Default,2025-09-03,11199,2025-10-12,2025-12-22,4522.94,Missed,Low income,1,1,1
90,Daniel,Rocha,Male,1985-07-11,New Roberthaven,Vermont,Salaried,25681.0,2025-05-20,5202,732859.0,18.1,48,Default,2025-09-03,19907,2026-05-01,2026-05-07,14885.85,On-Time,Low income,1,1,0
91,Debra,Perkins,Female,1985-03-21,Davidton,Arizona,Self-Employed,98426.0,2024-02-04,4394,343013.0,20.7,36,Active,2024-07-18,3812,2025-06-01,2025-08-08,15696.38,Late,Middle income,0,0,0
91,Debra,Perkins,Female,1985-03-21,Davidton,Arizona,Self-Employed,98426.0,2024-02-04,4394,343013.0,20.7,36,Active,2024-07-18,9604,2025-11-20,2025-11-12,31052.5,Missed,Middle income,0,0,1
91,Debra,Perkins,Female,1985-03-21,Davidton,Arizona,Self-Employed,98426.0,2024-02-04,4394,343013.0,20.7,36,Active,2024-07-18,11583,2025-11-13,2026-02-24,48805.83,Missed,Middle income,0,0,1
91,Debra,Perkins,Female,1985-03-21,Davidton,Arizona,Self-Employed,98426.0,2024-02-04,5597,277607.0,10.71,24,Closed,2024-10-11,1259,2026-03-16,2026-04-21,4831.04,On-Time,Middle income,0,0,0
91,Debra,Perkins,Female,1985-03-21,Davidton,Arizona,Self-Employed,98426.0,2024-02-04,5597,277607.0,10.71,24,Closed,2024-10-11,3113,2026-03-25,2026-03-26,24604.03,On-Time,Middle income,0,0,0
91,Debra,Perkins,Female,1985-03-21,Davidton,Arizona,Self-Employed,98426.0,2024-02-04,5597,277607.0,10.71,24,Closed,2024-10-11,4188,2025-08-09,2026-04-21,7398.98,Missed,Middle income,0,0,1
93,Michael,Barr,Male,1979-07-04,Veronicashire,Pennsylvania,Self-Employed,44366.0,2024-02-17,1647,685129.0,10.34,48,Default,2026-05-06,17185,2025-11-26,2026-04-09,26188.7,On-Time,Low income,1,1,0
93,Michael,Barr,Male,1979-07-04,Veronicashire,Pennsylvania,Self-Employed,44366.0,2024-02-17,12824,936394.0,16.36,36,Closed,2024-11-29,5941,2025-09-13,2025-11-16,7456.25,Missed,Low income,0,1,1
93,Michael,Barr,Male,1979-07-04,Veronicashire,Pennsylvania,Self-Employed,44366.0,2024-02-17,12824,936394.0,16.36,36,Closed,2024-11-29,9545,2025-08-09,2025-11-03,37307.99,Missed,Low income,0,1,1
93,Michael,Barr,Male,1979-07-04,Veronicashire,Pennsylvania,Self-Employed,44366.0,2024-02-17,12824,936394.0,16.36,36,Closed,2024-11-29,15669,2025-05-13,2025-11-26,46243.57,Missed,Low income,0,1,1
94,Michele,Graham,Female,1991-11-23,South William,New Jersey,Freelancer,98583.0,2025-03-05,2085,586364.0,21.78,24,Default,2025-05-28,3210,2025-08-15,2025-06-26,47505.04,Missed,Middle income,1,1,1
94,Michele,Graham,Female,1991-11-23,South William,New Jersey,Freelancer,98583.0,2025-03-05,2085,586364.0,21.78,24,Default,2025-05-28,5044,2025-05-28,2025-09-13,41855.65,On-Time,Middle income,1,1,0
94,Michele,Graham,Female,1991-11-23,South William,New Jersey,Freelancer,98583.0,2025-03-05,2085,586364.0,21.78,24,Default,2025-05-28,13360,2025-06-14,2025-09-16,17904.43,Late,Middle income,1,1,0
94,Michele,Graham,Female,1991-11-23,South William,New Jersey,Freelancer,98583.0,2025-03-05,12916,261620.0,20.39,48,Active,2024-05-26,10201,2026-01-31,2025-11-25,26999.91,On-Time,Middle income,0,0,0
96,Thomas,Wright,Male,1982-05-16,Dawnland,Utah,Self-Employed,73708.0,2024-12-14,3718,718898.0,11.26,12,Default,2025-03-12,1246,2026-01-28,2025-10-29,4778.09,Missed,Middle income,1,1,1
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,494,630460.0,14.51,36,Closed,2025-06-07,1688,2026-05-09,2025-10-18,46570.31,Missed,High income,0,1,1
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,494,630460.0,14.51,36,Closed,2025-06-07,2677,2025-07-22,2025-05-25,45663.6,Missed,High income,0,1,1
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,494,630460.0,14.51,36,Closed,2025-06-07,5351,2025-10-09,2026-03-23,19460.29,On-Time,High income,0,1,0
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,3275,385705.0,8.84,12,Active,2025-11-25,4599,2025-11-13,2025-12-19,34466.03,On-Time,High income,0,0,0
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,6540,150152.0,18.55,36,Default,2024-06-15,2873,2025-07-20,2026-02-08,17636.4,On-Time,High income,1,0,0
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,6540,150152.0,18.55,36,Default,2024-06-15,19402,2025-12-02,2026-04-20,5934.63,Missed,High income,1,0,1
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,7554,226356.0,20.97,24,Active,2024-05-15,6484,2026-04-01,2025-12-05,8184.34,Missed,High income,0,0,1
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,7554,226356.0,20.97,24,Active,2024-05-15,17177,2025-12-16,2025-08-28,35653.22,On-Time,High income,0,0,0
97,Joel,Alexander,Male,1975-03-09,South Michael,West Virginia,Bussiness,101320.0,2026-04-13,9702,64456.0,10.17,6,Active,2025-01-21,5581,2025-09-14,2025-05-28,30917.31,Missed,High income,0,0,1
98,Melissa,Williamson,Male,1994-05-17,Jeanborough,New Mexico,Freelancer,178356.0,2023-11-02,6162,496908.0,12.51,36,Default,2026-01-23,3184,2026-01-31,2026-01-27,9961.04,Missed,High income,1,0,1
98,Melissa,Williamson,Male,1994-05-17,Jeanborough,New Mexico,Freelancer,178356.0,2023-11-02,6162,496908.0,12.51,36,Default,2026-01-23,8286,2025-11-26,2025-12-26,16416.81,Late,High income,1,0,0
98,Melissa,Williamson,Male,1994-05-17,Jeanborough,New Mexico,Freelancer,178356.0,2023-11-02,6162,496908.0,12.51,36,Default,2026-01-23,15142,2026-03-03,2025-05-21,28342.76,On-Time,High income,1,0,0
99,Andrew,Miller,Female,2004-05-31,Lake Christopher,Texas,Self-Employed,55279.0,2023-11-16,4834,347206.0,11.06,24,Closed,2025-10-18,7432,2026-01-22,2026-01-27,36070.58,On-Time,Middle income,0,0,0
99,Andrew,Miller,Female,2004-05-31,Lake Christopher,Texas,Self-Employed,55279.0,2023-11-16,11798,437038.0,20.81,24,Closed,2026-04-28,945,2025-07-09,2025-10-30,40466.72,Late,Middle income,0,0,0
99,Andrew,Miller,Female,2004-05-31,Lake Christopher,Texas,Self-Employed,55279.0,2023-11-16,12328,509250.0,12.47,36,Active,2026-01-06,217,2025-09-10,2025-12-28,15853.02,Late,Middle income,0,1,0
99,Andrew,Miller,Female,2004-05-31,Lake Christopher,Texas,Self-Employed,55279.0,2023-11-16,12328,509250.0,12.47,36,Active,2026-01-06,8155,2026-03-28,2025-07-13,15860.08,Missed,Middle income,0,1,1
99,Andrew,Miller,Female,2004-05-31,Lake Christopher,Texas,Self-Employed,55279.0,2023-11-16,12328,509250.0,12.47,36,Active,2026-01-06,19790,2026-04-18,2025-11-01,16446.37,On-Time,Middle income,0,1,0
99,Andrew,Miller,Female,2004-05-31,Lake Christopher,Texas,Self-Employed,55279.0,2023-11-16,14135,97574.0,22.74,24,Active,2025-03-25,565,2026-02-11,2026-03-21,10759.11,Late,Middle income,0,0,0
99,Andrew,Miller,Female,2004-05-31,Lake Christopher,Texas,Self-Employed,55279.0,2023-11-16,14135,97574.0,22.74,24,Active,2025-03-25,17058,2025-10-16,2025-06-21,9935.7,Missed,Middle income,0,0,1
100,Katie,Powell,Female,1994-11-17,Evansside,Louisiana,Freelancer,101916.0,2024-02-29,7593,855022.0,9.52,36,Default,2024-07-01,11714,2026-02-06,2026-04-05,12021.07,On-Time,High income,1,1,0
100,Katie,Powell,Female,1994-11-17,Evansside,Louisiana,Freelancer,101916.0,2024-02-29,7593,855022.0,9.52,36,Default,2024-07-01,14150,2025-11-04,2025-08-30,35656.54,On-Time,High income,1,1,0
100,Katie,Powell,Female,1994-11-17,Evansside,Louisiana,Freelancer,101916.0,2024-02-29,7593,855022.0,9.52,36,Default,2024-07-01,17351,2025-06-05,2025-08-01,32406.58,On-Time,High income,1,1,0
101,Nicholas,Stout,Female,1985-01-05,Jeffreyview,Alabama,Salaried,41257.0,2024-02-28,2080,85593.0,18.8,6,Active,2025-05-11,3058,2025-12-31,2025-06-25,40884.41,Late,Low income,0,0,0
101,Nicholas,Stout,Female,1985-01-05,Jeffreyview,Alabama,Salaried,41257.0,2024-02-28,2080,85593.0,18.8,6,Active,2025-05-11,7468,2025-06-09,2025-12-09,1571.07,Missed,Low income,0,0,1
101,Nicholas,Stout,Female,1985-01-05,Jeffreyview,Alabama,Salaried,41257.0,2024-02-28,2080,85593.0,18.8,6,Active,2025-05-11,11666,2026-03-06,2025-07-24,34400.63,Missed,Low income,0,0,1
101,Nicholas,Stout,Female,1985-01-05,Jeffreyview,Alabama,Salaried,41257.0,2024-02-28,6563,402374.0,13.84,12,Default,2025-07-29,5325,2026-05-02,2025-05-24,21843.39,Late,Low income,1,0,0
101,Nicholas,Stout,Female,1985-01-05,Jeffreyview,Alabama,Salaried,41257.0,2024-02-28,6563,402374.0,13.84,12,Default,2025-07-29,12827,2026-01-21,2026-03-20,29355.52,On-Time,Low income,1,0,0
102,Teresa,Rivera,Male,1971-03-19,Port Jason,Washington,Salaried,123256.0,2025-12-22,7823,184422.0,15.68,36,Default,2024-07-04,12670,2025-06-14,2025-09-22,9438.43,Late,High income,1,0,0
102,Teresa,Rivera,Male,1971-03-19,Port Jason,Washington,Salaried,123256.0,2025-12-22,8204,275575.0,14.07,12,Default,2026-01-19,1660,2025-06-16,2026-03-08,18198.96,Late,High income,1,0,0
102,Teresa,Rivera,Male,1971-03-19,Port Jason,Washington,Salaried,123256.0,2025-12-22,8204,275575.0,14.07,12,Default,2026-01-19,12769,2025-12-11,2025-10-24,11139.51,Late,High income,1,0,0
102,Teresa,Rivera,Male,1971-03-19,Port Jason,Washington,Salaried,123256.0,2025-12-22,8204,275575.0,14.07,12,Default,2026-01-19,15675,2026-03-28,2025-07-13,19669.84,Missed,High income,1,0,1
102,Teresa,Rivera,Male,1971-03-19,Port Jason,Washington,Salaried,123256.0,2025-12-22,8679,361712.0,16.69,6,Active,2024-10-28,18219,2025-10-15,2025-12-16,45977.11,Missed,High income,0,0,1
105,Mark,Khan,Male,1979-07-05,Hernandezmouth,Hawaii,Salaried,127928.0,2025-02-25,4647,176383.0,20.22,24,Default,2026-02-23,19494,2025-05-16,2026-01-18,2510.81,On-Time,High income,1,0,0
106,Mary,Hoffman,Male,1996-09-06,Lake Nicholasville,Utah,Self-Employed,75541.0,2023-05-25,7539,584527.0,20.1,6,Active,2025-08-10,1374,2026-02-07,2025-09-30,35026.41,Late,Middle income,0,1,0
106,Mary,Hoffman,Male,1996-09-06,Lake Nicholasville,Utah,Self-Employed,75541.0,2023-05-25,7539,584527.0,20.1,6,Active,2025-08-10,12259,2026-01-21,2025-12-31,2346.83,Late,Middle income,0,1,0
106,Mary,Hoffman,Male,1996-09-06,Lake Nicholasville,Utah,Self-Employed,75541.0,2023-05-25,7539,584527.0,20.1,6,Active,2025-08-10,14922,2025-05-19,2025-06-15,34069.61,On-Time,Middle income,0,1,0
106,Mary,Hoffman,Male,1996-09-06,Lake Nicholasville,Utah,Self-Employed,75541.0,2023-05-25,14482,80904.0,21.08,24,Closed,2025-07-16,13224,2026-02-03,2025-05-11,24222.09,On-Time,Middle income,0,0,0
